ns,ss,rep,loc,scale,shape
20,2000,8,105.82195768295816,5.014092617918714,0.05991541972978939
20,5000,4,110.52239517283546,5.429352165095932,-0.024186785278348114
20,5000,10,110.2763666596139,4.490672922757039,-0.3778643693000202
20,10000,6,111.9443211698825,4.515466578867481,-0.06727845234710049
50,10,2,74.2462238999135,7.374221178709354,-0.2321975421450823
50,10,8,70.83990133461143,8.7307188089662,-0.18973265036515466
50,20,4,77.37191933472648,7.246085819861644,-0.21128054802866714
50,20,10,77.87756436906868,9.70669713839442,-0.3787532919557291
50,50,6,85.28234127825453,7.1401714757282795,-0.015848734847194727
50,100,2,87.81618878532278,6.874370159968184,-0.2811063866648677
50,100,8,89.00997547416577,4.747347245003616,-0.034341296524662945
50,200,4,92.12749373342116,6.064155144836964,-0.037438222919490526
50,200,10,93.47594245216025,5.183944972826897,-0.11903593691724088
50,500,6,97.08065835368427,5.556021349095403,-0.06142461815171877
50,1000,2,101.64010346405395,4.809027778840029,-0.13210622507486902
50,1000,8,103.26498524422963,4.875098049031789,-0.20082315528561825
50,2000,4,103.65223589675627,3.9699431602600015,0.09909029396632422
50,2000,10,103.98956223426859,4.089159380571758,0.010656187136400642
50,5000,6,109.59835828763923,3.7437572054165806,-0.15020491303019573
50,10000,2,111.83489169308004,4.1751233974911885,-0.1439148971180351
50,10000,8,114.09776222380721,5.700950156063538,-0.36954201383411206
100,10,4,71.6389023078474,10.133312726337158,-0.102896362959954
100,10,10,73.23471725487,8.546146831745641,-0.1748897792248439
100,20,6,77.91782175687969,8.42231938262001,-0.07980465649609461
100,50,2,84.26987871878832,6.689055276143155,-0.12974742479244294
100,50,8,84.05952249318317,7.203271891820254,-0.14019933817377164
100,100,4,87.38535550751665,6.019730055494856,-0.08543062035007833
100,100,10,89.25158849222491,5.500647431967444,-0.07258318514564945
100,200,6,93.29371519510327,5.024622933022017,-0.10957155055514221
100,500,2,98.35018531493738,5.869121695023382,-0.2317378325866598
100,500,8,97.95281221255438,5.050084645798141,-0.18924071134759882
100,1000,4,102.16587058381378,5.166683791755711,-0.044293529063040814
100,1000,10,101.29263416586102,4.501946383631136,-0.060185819467991314
100,2000,6,104.32488365541786,4.5880183131251675,-0.14158422538183185
100,5000,2,108.70701738603871,4.159064802136419,0.0982360930260993
100,5000,8,108.674595021211,4.261891381577917,-0.046027327571851046
100,10000,4,112.09206838595578,3.7463257482968073,-0.02421580979276663
100,10000,10,112.23792119274492,4.677223495981565,-0.1864024587230273
200,10,6,72.14446992496649,9.44969148611467,-0.21743404581509276
200,20,2,78.20491441079439,8.479980402586941,-0.13380671759755403
200,20,8,76.23130605944996,7.762107819408899,-0.09367462295622069
200,50,4,84.76453133584074,6.34737334571383,-0.07949399509450011
200,50,10,83.62640464313836,6.7047680178784885,-0.1118496609021877
200,100,6,88.8064238465453,6.225009360519533,-0.008607029243710504
200,200,2,93.12635757229489,5.802099147961191,-0.23949980217192393
200,200,8,92.92454284933362,6.269360870880449,-0.14658345460795422
200,500,4,97.84667701936337,5.034130718506961,-0.034832402779125145
200,500,10,97.89891637118532,5.010429165276876,-0.006878509682236169
200,1000,6,101.6804015003144,5.346880856262187,-0.10877171150926965
200,2000,2,104.35128463043934,4.547830332710645,-0.08217798348498837
200,2000,8,104.9811712915763,4.717261381932131,-0.07896065547074987
200,5000,4,108.8547854070806,4.380494098762949,-0.007447376554207511
200,5000,10,109.56462278437095,4.2255612658742185,-0.13402736243671254
200,10000,6,111.55211609190775,3.8097186460023953,-0.0034214646877444616
500,10,2,71.00372245951897,8.781284355775163,-0.1395185378667483
500,10,8,71.03446022942136,9.029035547502232,-0.1868049523492321
500,20,4,77.97938333971588,7.430339440332625,-0.09543605457319403
500,20,10,77.65558220702158,7.364069644009466,-0.14733966934515816
500,50,6,83.81551646779519,7.315187994626538,-0.119969205498045
500,100,2,88.62961109800679,6.34517769950653,-0.1349472307840999
500,100,8,88.90420180864804,6.151254003396404,-0.1101899212141704
500,200,4,93.21569570436738,5.671881760091215,-0.06859280820112573
500,200,10,93.2031234491817,5.854798400929617,-0.09709755600896641
500,500,6,97.81973756102795,5.2327881130696365,-0.09469936682731679
500,1000,2,101.73706039476573,4.845291965804572,-0.09776910061443711
500,1000,8,101.46672853890819,5.154540812023432,-0.05458671529825834
500,2000,4,104.56797852531197,4.6383382851300565,-0.015994340544447858
500,2000,10,104.88942711077368,4.732031392281637,-0.11999651012730513
500,5000,6,108.62319504040983,4.54492585295343,-0.03471334747143093
500,10000,2,112.01163263592817,4.269173255911895,-0.021118673187274988
500,10000,8,112.05083004102092,4.310776997073248,-0.08371814033434043
1000,10,4,71.4834106567176,9.1745887786435,-0.15983711693782754
1000,10,10,71.2362632717964,8.470982913980826,-0.12051242252451551
1000,20,6,77.7063097714436,8.14305940251992,-0.14686193709280745
1000,50,2,83.76449464589122,6.527191878411823,-0.08310790916889484
1000,50,8,84.35533901694976,6.979471169377268,-0.1387195624314934
1000,100,4,88.72619688387906,6.211184883586937,-0.1056114779052004
1000,100,10,88.35011600557284,6.017035879322647,-0.07566273201049498
1000,200,6,93.1995272494491,5.622254974901774,-0.07845733132566397
1000,500,2,97.91746411744172,5.192543015767563,-0.06424603746807635
1000,500,8,98.02348017242694,5.273852449107216,-0.0842637320561453
1000,1000,4,101.71420243259219,5.0947455531184715,-0.0794573441350769
1000,1000,10,101.55628339136229,4.828026625602661,-0.07820313017563356
1000,2000,6,104.74027525388169,4.768146290618522,-0.07397209479331666
1000,5000,2,108.78680460093011,4.369485119296514,-0.06861626368880712
1000,5000,8,109.0480045389689,4.3194470815559,-0.060312807255276706
1000,10000,4,112.2090223461402,4.20578454215064,-0.05642796379880949
1000,10000,10,112.02857155333284,4.346346421263343,-0.0627479597691861
2000,10,6,71.35342504168352,9.037229924696588,-0.1539802224764004
2000,20,2,77.49914103551058,7.799558555706573,-0.13405630867850918
2000,20,8,77.61987510773606,8.169603434209716,-0.14796696073424012
2000,50,4,84.33274789842295,6.716076396854355,-0.12756362232623666
2000,50,10,84.29245320924274,6.844405048535076,-0.10561471110517473
2000,100,6,88.8715890410973,6.34113603328798,-0.11156665938772749
2000,200,2,92.9116673766788,5.807844230753606,-0.11235107102864574
2000,200,8,93.04701537853772,5.782070663757783,-0.0960344610784616
2000,500,4,97.9159239896213,5.3539708214529345,-0.10923879693359602
2000,500,10,97.86630067462109,5.220672895337135,-0.09475837538197059
2000,1000,6,101.63547598873255,5.067078612936124,-0.0791865562717236
2000,2000,2,104.72651879267951,4.5980085298031375,-0.04225427939333522
2000,2000,8,104.84390526998273,4.717828882157792,-0.0898909116851889
2000,5000,4,108.94670536990299,4.472733906176632,-0.06571235785935998
2000,5000,10,109.12341774884356,4.419718892840092,-0.07250096292299393
2000,10000,6,111.94932093296993,4.100010179128413,-0.028791972620840284
10,10,5,68.5772338067808,9.12266655102673,0.016389593436503647
10,20,1,0,0,0
10,20,7,78.96211809566442,4.998173290829584,0.11647041487891663
10,50,3,84.86624303262505,6.7601265068615906,-0.476917456899316
10,50,9,88.4145084567797,7.7958852462848265,-0.3204175684126645
10,100,5,86.9014494922312,3.2589427182910367,0.0018922280674826407
10,200,1,90.70893267000659,5.373975217864342,0.09766345024594997
10,200,7,94.24951256012962,7.816271809958297,-0.12925193134701146
10,500,3,98.08387726181799,3.0060880206589164,-0.18780695378203946
10,500,9,100.6757754935186,7.98279259184856,-1.2900668938557613
10,1000,5,100.33368431977556,3.804904219019306,-1.390167531070881
10,2000,1,105.91322556890263,4.145127027952939,-0.2511447825847559
10,2000,7,104.57094210206816,5.311860568556311,-0.17669286963255953
10,5000,3,110.37991737754876,5.132356556797888,-0.4122474254394292
10,5000,9,110.16631852816205,5.2319858180644925,-0.3522288365926574
10,10000,5,110.1266594128073,4.329187463034196,-0.13338904146945074
20,10,1,73.41868437853438,8.201450386673834,-0.06282862862817756
20,10,7,68.0291222696418,6.150144433528971,0.05175287163870579
20,20,3,83.27365678324202,9.373301824180487,-0.2578377989889111
20,20,9,79.73316618036743,6.998218277017846,0.07333697578728715
20,50,5,84.6842544028562,3.964146789159637,0.11056340583339377
20,100,1,85.12560483988986,3.9901160821453976,0.05936855511790142
20,100,7,90.2471602380836,5.951914624103136,-0.41831783716227133
20,200,3,92.60817362342608,6.29425050935135,-0.18740171451995072
20,200,9,94.42236243543492,6.620551253931262,-0.32633827159316664
20,500,5,98.54674283319231,4.937562137997609,0.056702330319696535
20,1000,1,100.79860372803465,4.29059685261392,0.06141563540385519
20,1000,7,102.5898758186466,6.038948510561149,-0.6750265050222743
20,2000,3,105.36649628836668,4.971109901740806,-0.15799065445705784
20,2000,9,102.81125070340508,3.833939464471549,-0.0024543111425334063
20,5000,5,108.92046082379814,4.444498692429691,-0.015317953940665804
20,10000,1,112.35452604546715,3.9962342969959184,-0.1205078955466644
20,10000,7,112.13414207985998,3.8209727394663218,-0.10397400253677
50,10,3,71.61542588196494,10.092617851178204,-0.23189773524042845
50,10,9,71.87914439997525,9.167702307553824,-0.1395699719188897
50,20,5,76.70440468633528,8.279927171681166,-0.20813294281222214
50,50,1,84.00973221525346,6.35769176247829,-0.19458434384671636
50,50,7,87.09184527181974,7.913594215804979,-0.45893680852423707
50,100,3,88.61971270388754,6.260094124810087,-0.08927895158811927
50,100,9,88.83064934608963,6.447257433564124,-0.049637050203951864
50,200,5,93.47647849834033,5.797642014269708,-0.12645444236004694
50,500,1,98.63821408209017,4.756445116725985,-0.18006951813897384
50,500,7,96.61200335555341,4.775682868720667,0.043328108970029026
50,1000,3,101.72419483901588,5.021634672809126,-0.2114990238641016
50,1000,9,101.8914926641548,5.368793870980186,-0.09232808889528799
50,2000,5,103.70049952296495,3.758564847895152,0.013807391282822368
50,5000,1,109.43511782591462,3.6163967947715157,-0.09144049783746049
50,5000,7,108.89362036114453,4.202351086605515,-0.21651587333790104
50,10000,3,111.83608834083232,3.1319859403496286,-0.16921461740874655
50,10000,9,113.07228057177406,5.079318823259501,-0.2520872130583506
100,10,5,70.65065997260872,8.949956195791676,-0.22071343313889497
100,20,1,78.16244799631004,8.07397566147452,-0.19272289547661578
100,20,7,77.4596706380499,8.682274692051164,-0.17925399288551302
100,50,3,83.54058240657001,7.1487375413787735,-0.13304909959868386
100,50,9,84.2509789647848,7.466207391268998,-0.10629525643014953
100,100,5,89.79990581142793,6.403097530686168,-0.22692086693730373
100,200,1,92.36622171351001,6.328015035962852,-0.10774746804023021
100,200,7,93.02433015397847,6.392244830758022,-0.0970373307499501
100,500,3,97.23087798723745,4.873917765075199,-0.050964347648033266
100,500,9,97.55931101862059,4.946411176377298,0.023573191604996897
100,1000,5,101.55252841815243,4.74749200506123,0.054190025581819574
100,2000,1,105.31314302933582,5.01085145096968,-0.12398588886469655
100,2000,7,105.60935690636965,5.0754439801101805,-0.12167492598364066
100,5000,3,109.34705518613616,4.1906563547533375,-0.010300536381777236
100,5000,9,109.68112531070847,4.637758626377763,-0.016008958994152986
100,10000,5,111.33892367873055,4.255051741586802,-0.07667520082219509
200,10,1,71.51994674019343,9.758464678864076,-0.18097548190343662
200,10,7,72.53291503871657,8.979755424090603,-0.14057556549191808
200,20,3,77.78737909231545,8.13860963839466,-0.18769664775512301
200,20,9,77.89457870778496,7.438932523422193,-0.14846275969489237
200,50,5,83.54847679775406,6.890293940238505,-0.037778115809822176
200,100,1,88.23785470472579,6.0621954869773065,-0.11552633387693732
200,100,7,89.7111316756162,6.290504866418486,-0.1533889735492717
200,200,3,92.81605564764475,6.123237515685023,-0.09114230633409237
200,200,9,93.58779890709049,6.309424737944313,-0.1442810579844747
200,500,5,98.78982569878373,5.569807436854459,-0.14924470747719001
200,1000,1,101.8983282098159,5.296226427921189,-0.0931362892119205
200,1000,7,100.98229033245799,4.995850902576005,-0.008282257444648654
200,2000,3,105.08420013243084,4.667191344666759,-0.08068640293627033
200,2000,9,104.93963380845825,4.458099466013332,-0.022477975148351263
200,5000,5,109.33687782385279,4.551552485145849,-0.05689500277840665
200,10000,1,112.50221326436856,4.35179392273407,-0.09975696214309752
200,10000,7,112.03305278269413,4.171008267653574,-0.07931617206886371
500,10,3,71.98830003006238,8.970123716631221,-0.1996805912313936
500,10,9,72.16205538204832,9.388634273442838,-0.1927313959988279
500,20,5,77.59764077761828,7.890713157116009,-0.1446299278681622
500,50,1,84.69035228967594,7.102986060418844,-0.11769750015163878
500,50,7,84.00695599280036,6.999540990087677,-0.10965050060606062
500,100,3,88.69015374926117,6.278252523783029,-0.08395367335542636
500,100,9,88.82427131332393,6.342892925706223,-0.0985517889558702
500,200,5,93.52385854468808,5.862028047654928,-0.12262265324392722
500,500,1,97.7816322999355,5.171295824238517,-0.04034947830123259
500,500,7,98.14540910026383,5.1574953412844975,-0.09262703677228548
500,1000,3,101.3170057153765,5.156207672315284,-0.03640500339827547
500,1000,9,101.51229668411148,4.894940798041387,-0.07835903580111399
500,2000,5,105.31871680575387,4.58922073660689,-0.05083542962689535
500,5000,1,108.84864299948686,4.21058722989979,-0.048610106039342654
500,5000,7,108.98207985937141,4.3037153632659635,-0.024377690252226837
500,10000,3,112.04432247959278,3.891546899778827,-0.049036830212155796
500,10000,9,111.5900625560618,4.035618428981142,-0.015856785290555044
1000,10,5,71.82550678709562,8.682111506834877,-0.15826309989821086
1000,20,1,77.83398658481673,7.802706034213641,-0.12368038639828599
1000,20,7,77.34212080158872,7.98555783240555,-0.14685297466840153
1000,50,3,84.35012806462055,6.903587265859689,-0.15882205981102032
1000,50,9,84.47561178284009,6.666046176849934,-0.11042615555197793
1000,100,5,88.70952377234124,6.254742516570737,-0.11405350374910296
1000,200,1,93.01463315095553,6.015868023519107,-0.07953059075368688
1000,200,7,92.64590472267872,5.7662866323213695,-0.1225157757114375
1000,500,3,98.33146988563122,5.259844325373853,-0.08961976600588431
1000,500,9,97.97737216705814,5.011715728420758,-0.06748252293828462
1000,1000,5,101.63238457134659,4.951703045399123,-0.06743489917100484
1000,2000,1,104.72467637242544,4.629638055304004,-0.04660466512032811
1000,2000,7,104.96492010510127,4.575009419120894,-0.054062614571074065
1000,5000,3,109.0432566820449,4.466521637442902,-0.08738428374401387
1000,5000,9,108.89778008196956,4.453404561463487,-0.06048761295567145
1000,10000,5,112.01835311682717,4.424566928123667,-0.04587883897262192
2000,10,1,72.14756935929273,9.187432184651838,-0.19863262988654762
2000,10,7,71.77498080504763,9.042340939509174,-0.16255207272300415
2000,20,3,77.62637792171171,7.923972506296718,-0.1523559657950638
2000,20,9,77.38187735293272,8.017381322460432,-0.15712482247026915
2000,50,5,84.18406104317461,6.82883173428678,-0.1265674764975828
2000,100,1,88.93498435698957,6.455552977206289,-0.1035106184630143
2000,100,7,88.74583426560231,6.32857448896224,-0.09625378284791598
2000,200,3,92.90882342640515,5.76937813448386,-0.08054304117810383
2000,200,9,92.98776240102642,5.826466039857073,-0.08452329946980823
2000,500,5,97.94149868947521,5.044162080741191,-0.046696070296121356
2000,1000,1,101.41392473430568,4.94659329444076,-0.06687570636242234
2000,1000,7,101.53173837453427,4.970418706704308,-0.09032036198104237
2000,2000,3,105.05542638676971,4.712676471240502,-0.05117509440631655
2000,2000,9,104.83859467653049,4.7590315183335345,-0.03486698758106975
2000,5000,5,108.96965390439995,4.490275541520679,-0.053124141273211
2000,10000,1,112.07563647968281,4.265942420999482,-0.061785245573753554
2000,10000,7,112.17821182274682,4.179128742131059,-0.06936276243234736
10,10,6,73.28655785071511,13.054236534424295,-1.052488009433586
10,20,2,76.8135137812928,7.985619270421946,-0.5942380034430825
10,20,8,79.39315445059856,9.65363976986357,-0.5317860511073621
10,50,4,84.9291417849506,6.640820192403229,-0.9843374583365435
10,50,10,83.41973739759548,5.164793790039395,0.07896791185129089
10,100,6,97.38568987197979,8.833977815846149,-0.2620414154298913
10,200,2,90.98785008667204,4.000021031469083,0.1486036798080378
10,200,8,93.03931958470487,4.993954783312752,-0.2606221366598115
10,500,4,98.76645333503778,4.6377326016997005,-0.25789358028439086
10,500,10,97.82728397647135,5.799070347246368,-0.18877341429670197
10,1000,6,101.70358726800366,5.365080327299196,-0.33884661211835526
10,2000,2,105.88298368800034,3.015314493320211,0.2975228922645482
10,2000,8,107.54672805973793,6.296474917714469,-0.15578248438068687
10,5000,4,109.90387393785066,5.152848124353243,-0.3459620472152794
10,5000,10,108.52373748649373,4.019504604362679,-0.3353368839281342
10,10000,6,112.79183595240697,5.295849292332238,-0.044471218525791244
20,10,2,72.31196596780781,10.351437289291782,-0.1396009613161801
20,10,8,73.40274732665316,6.135284699332548,-0.059526377882333115
20,20,4,77.22643320810803,6.6078629914694895,-0.30372676269609716
20,20,10,77.32698053664696,8.01447978105409,-0.3122942339329483
20,50,6,84.78117372266797,5.057047353852953,0.03141723984590588
20,100,2,86.00734609647446,5.8113056407693024,-0.2670475730696908
20,100,8,90.64987702470302,6.891705513286658,-0.223065756719556
20,200,4,93.50656073590895,4.260924013273191,0.1999938747250995
20,200,10,92.58133950007708,8.16680941115351,-0.2320938349188796
20,500,6,99.72443070378563,6.213572637160751,-0.05904425639638299
20,1000,2,101.87328203562893,6.8362209030249055,-0.2416810048806622
20,1000,8,100.84622696476147,4.01427602526904,0.01329144714792676
20,2000,4,105.67397602462839,4.430308939557629,-0.17465153756543067
20,2000,10,104.46647081852797,3.445969516585229,-0.12470157768750345
20,5000,6,109.28954526646464,4.013200214237977,-0.18499007383763663
20,10000,2,111.672947375374,3.0420498883300917,-0.4039952420291193
20,10000,8,112.95583471140256,3.7931593891574664,-0.18337712543526435
50,10,4,75.39574904624122,10.388377838567537,-0.21062281607758396
50,10,10,71.49131382876052,7.4931970999471655,-0.047600758621685155
50,20,6,77.698026145357,7.419218900650252,-0.22046995008553186
50,50,2,86.30438616935504,6.262084022427327,-0.08741802255243881
50,50,8,84.28733315805962,7.8161278754916514,-0.25148850255965194
50,100,4,88.81889194920025,5.550784819428208,0.02497293180943956
50,100,10,90.44989792451534,5.88962603224702,-0.34120711633061623
50,200,6,92.70968726550561,4.596807072913324,0.021726080613872108
50,500,2,97.5836886755114,5.1746744447965405,0.06970460788043314
50,500,8,97.25511114861247,4.431115285319852,0.30087535726940956
50,1000,4,103.11117910053937,5.195945202170969,-0.16686254136338877
50,1000,10,101.48911688937376,4.929649760767423,-0.12752967890943323
50,2000,6,104.13062041318518,4.503280000448745,0.0796977501106863
50,5000,2,107.74680120223974,4.224622925898648,-0.020259634853889125
50,5000,8,107.94082101690637,4.6366726136490275,-0.14257858447637442
50,10000,4,112.86941135411118,5.159377334291491,-0.10785537704234081
50,10000,10,111.34708764266192,4.646576449720163,-0.11048662621456226
100,10,6,71.13371227767965,9.020582827893085,-0.22888417499513802
100,20,2,77.98480107385856,7.664514835574611,-0.1802029325677099
100,20,8,76.49330791380463,7.944588245278404,0.023445379675497383
100,50,4,82.05347085394213,6.474650702695455,-0.06360686228518049
100,50,10,85.17180846026494,8.209066882867484,-0.15266744943686028
100,100,6,89.4387147075278,5.898837006571783,-0.15230446355101362
100,200,2,92.47511888511171,5.012636720180465,0.07334567253251136
100,200,8,93.02685398961533,6.1613359884977505,-0.09176194575147144
100,500,4,97.62003499841572,5.146930156269758,-0.15681649800317243
100,500,10,98.98266353013594,5.397488713453079,-0.046004271992869016
100,1000,6,101.89110731678343,5.298865811609036,-0.07220519212552261
100,2000,2,105.53289391876437,4.483014662236795,-0.1573529477573396
100,2000,8,103.57519682336937,4.374998371036042,-0.15737053813002685
100,5000,4,108.95896916824799,4.624942520200313,0.011494947391854946
100,5000,10,109.36213426034575,4.11915390177403,-0.09398692628487945
100,10000,6,112.44507913601306,4.262424571650769,-0.031229329538323688
200,10,2,71.2151811646281,8.510168407955435,-0.13530591281873255
200,10,8,71.72644634242508,8.876108480460111,-0.20963364577830443
200,20,4,78.09819559431784,8.288436410845472,-0.14740637521520536
200,20,10,78.07056110903218,7.4660033058877895,-0.14445696154701845
200,50,6,85.40958339554798,7.263856583536398,-0.17187319994160086
200,100,2,88.84111853928421,6.032998462611149,-0.10771337125743614
200,100,8,87.6560192213778,6.313345127747657,-0.02457734396648652
200,200,4,92.79368967043052,5.792943672465572,-0.12930633192424523
200,200,10,93.18803403654572,5.905012271509405,-0.09424360249791719
200,500,6,98.42702812046515,5.29803427310211,-0.0747802773426297
200,1000,2,101.23675222324768,5.06920062688679,-0.15600414816766459
200,1000,8,101.75884348940748,4.944015299754603,-0.1349658071755682
200,2000,4,104.42249267565505,4.744933811618713,-0.04166056208813084
200,2000,10,104.76233235168587,4.881628537673337,-0.07637258355073985
200,5000,6,109.1951812409029,4.001662086812173,-0.04000277044387769
200,10000,2,111.65553997752122,4.259349340504937,-0.006616278453011343
200,10000,8,112.33260200636813,4.55899027014936,-0.046040108077143045
500,10,4,71.19953332977073,9.20945738653057,-0.15421213020202662
500,10,10,72.52119592290853,8.90918373108967,-0.19230504672331766
500,20,6,77.24483855683631,8.42199828368361,-0.17254108122526568
500,50,2,84.08965917909373,6.693637736420637,-0.13030826408521232
500,50,8,84.24911548438304,7.027731340410316,-0.09734844879606205
500,100,4,88.78015000236917,6.432688504178998,-0.135336373785523
500,100,10,88.59797077191315,6.421038971228258,-0.12258078581527476
500,200,6,92.71557301766921,5.736549014812707,-0.08328420513790363
500,500,2,97.84645629214324,5.2270433283069595,-0.06647631592048875
500,500,8,97.79319330723412,5.426196567676097,-0.06290897449721576
500,1000,4,101.86688952939289,4.95104183063496,-0.09815096025174166
500,1000,10,101.37301482674268,4.43548031790402,-0.10132341511542826
500,2000,6,104.78260464624468,4.454160838578447,-0.06829023188880026
500,5000,2,108.99398390145804,4.410901411478968,-0.03300302995897201
500,5000,8,109.30299331229716,4.406846152160865,-0.12643260860741545
500,10000,4,112.1367547741016,4.28334936097081,-0.09343358387390784
500,10000,10,112.42561388256979,4.385579381287132,-0.04729980156971451
1000,10,6,71.57236803562941,8.917848427294782,-0.14237154051672546
1000,20,2,77.14183424801864,7.587179873469625,-0.1316039527123209
1000,20,8,77.44680782643682,8.282867081513764,-0.12485087522207573
1000,50,4,84.41352337232196,6.6540804806759075,-0.12436223877525256
1000,50,10,83.97954840663992,6.741529515374754,-0.13974432313604596
1000,100,6,88.47098212463686,6.1677123578401405,-0.09442426435360925
1000,200,2,92.99702156141781,5.671810871511639,-0.11904452683478303
1000,200,8,92.96702660723605,5.704039864099048,-0.07034123730420119
1000,500,4,98.01526992925427,5.441857537265546,-0.04679357845773796
1000,500,10,98.47645609435364,5.541654219674826,-0.09555060772287889
1000,1000,6,101.56805647186101,5.106956619541466,-0.04070786153552259
1000,2000,2,104.98998047020068,4.814653173444443,-0.09386492691844614
1000,2000,8,104.62114877500545,4.626787121233343,-0.05457681521151247
1000,5000,4,109.26769950058313,4.499397180863586,-0.06331530181774161
1000,5000,10,109.27192058090975,4.632346589030606,-0.07050939470411208
1000,10000,6,111.67534092312647,4.169159232092213,-0.08365308005863553
2000,10,2,71.85851341600899,8.860676093840135,-0.17373181919504857
2000,10,8,71.94207304462635,9.070466609561954,-0.1447005465893382
2000,20,4,77.56523090044195,7.987666243045226,-0.1596840298862911
2000,20,10,77.1909589276081,8.059111691149218,-0.15483807712350856
2000,50,6,84.30802508547269,6.889620364980898,-0.12333864146704808
2000,100,2,88.78178378134076,6.217910338660405,-0.09460063840281664
2000,100,8,88.63232867334376,6.158286132230559,-0.09737704234446705
2000,200,4,92.94589315138236,5.703874718188342,-0.08240234725314638
2000,200,10,93.00440050205327,5.607655379360724,-0.08584252725528362
2000,500,6,98.0614253364666,5.301481668567404,-0.07988949542951747
2000,1000,2,101.44583667653869,4.965650938247714,-0.06679545378387648
2000,1000,8,101.71864661454326,4.966512879910347,-0.09977419302922491
2000,2000,4,104.8063277482256,4.59878369499969,-0.037195834843259716
2000,2000,10,104.7101132450442,4.548253394312747,-0.051178516567620284
2000,5000,6,108.98270337265468,4.260659357931223,-0.06511414146508253
2000,10000,2,111.841459825067,4.17989848956658,-0.02883256423023241
2000,10000,8,112.08685105637683,4.17342329332234,-0.04823457029333121
